Timestamp,Roll,Pitch,Throttle,Yaw,Armed,Mode,IMU_Pitch,IMU_Yaw,IMU_Roll,IMU_GForce,Motor_1,Motor_2,Motor_3,Motor_4
2024-08-05 22:45:48,1500,1500,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,404,404,396,396
2024-08-05 22:45:48,1500,1500,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,404,404,396,396
2024-08-05 22:45:48,1500,1500,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,404,404,396,396
2024-08-05 22:45:48,1500,1500,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,404,404,396,396
2024-08-05 22:45:48,1500,1500,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,404,404,396,396
2024-08-05 22:45:48,1500,1500,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,404,404,396,396
2024-08-05 22:45:48,1500,1500,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,404,404,396,396
2024-08-05 22:45:48,1470,1500,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,405,405,395,395
2024-08-05 22:45:48,1470,1500,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,405,405,395,395
2024-08-05 22:45:48,1470,1500,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,405,405,395,395
2024-08-05 22:45:48,1377,1500,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,412,412,388,388
2024-08-05 22:45:48,1377,1500,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,412,412,388,388
2024-08-05 22:45:48,1377,1500,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,412,412,388,388
2024-08-05 22:45:48,1377,1500,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,412,412,388,388
2024-08-05 22:45:48,1250,1500,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,426,426,374,374
2024-08-05 22:45:48,1250,1500,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,426,426,374,374
2024-08-05 22:45:48,1250,1500,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,426,426,374,374
2024-08-05 22:45:48,1207,1500,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,431,431,369,369
2024-08-05 22:45:48,1167,1497,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,437,437,363,363
2024-08-05 22:45:48,1167,1497,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,437,437,363,363
2024-08-05 22:45:48,1127,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,444,444,356,356
2024-08-05 22:45:48,1127,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,444,444,356,356
2024-08-05 22:45:48,1127,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,444,444,356,356
2024-08-05 22:45:48,1091,1481,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,450,450,350,350
2024-08-05 22:45:48,1062,1472,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,455,455,345,345
2024-08-05 22:45:48,1062,1472,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,455,455,345,345
2024-08-05 22:45:48,1044,1472,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,458,458,342,342
2024-08-05 22:45:48,1044,1472,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,458,458,342,342
2024-08-05 22:45:48,1044,1472,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,458,458,342,342
2024-08-05 22:45:48,1029,1465,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,461,461,339,339
2024-08-05 22:45:48,1010,1465,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:48,1010,1465,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:48,1010,1465,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:48,994,1465,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1465,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1465,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1473,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1473,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1473,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1473,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1481,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1481,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1481,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1481,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1486,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1486,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,994,1486,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:48,995,1486,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:49,995,1486,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:49,995,1486,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:49,994,1485,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:49,994,1485,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:49,994,1485,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:49,994,1485,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:49,994,1485,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:49,994,1485,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:49,994,1485,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:49,994,1483,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:49,994,1483,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:49,994,1483,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:49,994,1482,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:49,994,1482,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:49,994,1482,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:49,994,1482,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:49,994,1482,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:49,994,1482,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:49,994,1482,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:49,994,1482,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,468,468,332,332
2024-08-05 22:45:49,1002,1483,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,467,467,333,333
2024-08-05 22:45:49,1002,1483,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,467,467,333,333
2024-08-05 22:45:49,1002,1483,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,467,467,333,333
2024-08-05 22:45:49,1009,1490,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1009,1490,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1009,1490,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1009,1490,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1010,1490,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1010,1490,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1010,1490,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1010,1490,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1010,1490,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1010,1490,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1010,1490,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1010,1490,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1010,1490,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1010,1490,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1011,1488,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1011,1488,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1011,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1011,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1011,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1011,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1010,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1010,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1010,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1010,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1010,1487,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1010,1486,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1009,1486,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1009,1486,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,465,465,335,335
2024-08-05 22:45:49,1002,1486,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,467,467,333,333
2024-08-05 22:45:49,1002,1486,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,467,467,333,333
2024-08-05 22:45:49,1002,1486,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,467,467,333,333
2024-08-05 22:45:49,1002,1485,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,467,467,333,333
2024-08-05 22:45:49,1002,1485,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,467,467,333,333
2024-08-05 22:45:49,1002,1485,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,467,467,333,333
2024-08-05 22:45:49,1002,1485,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,467,467,333,333
2024-08-05 22:45:49,1002,1485,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,467,467,333,333
2024-08-05 22:45:49,1002,1485,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,467,467,333,333
2024-08-05 22:45:49,1002,1483,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,467,467,333,333
2024-08-05 22:45:49,1002,1483,988,1500,True,ANGLE,-1.1807680064089832,-18.60241081999668,7.612311722582059,1.0,467,467,333,333
